file_path,conversation_id,title,create_time,update_time,language_guess,num_messages,part_index,part_count,sha256_content,size_bytes
md\20250312T0647_C-Kafka-KTable-Avro_67d12e06-25d4-8007-8b17-c49e54e0bacd.md,67d12e06-25d4-8007-8b17-c49e54e0bacd,C# Kafka KTable Avro,1741762054.460672,1741762076.758795,en,6,1,1,3ae40bb25e1eb3ff904eda69fe00b14cc55bff4c074968f8af24cfc7fe57e564,4064
md\20250312T0031_KSQL---_67d0d5e5-cd98-8007-8371-4e9e00d32645.md,67d0d5e5-cd98-8007-8371-4e9e00d32645,KSQL 日付 数値 文字列変換,1741739494.257999,1741739504.760564,en,4,1,1,ccfd37ac987deec579b4bfcaaed5c1143f24df9f7dd31258e1d527aa5e6f1222,1982
md\20250311T1331_Kafka-decimal_67d03b2e-92dc-8007-a528-10676a8ccc0e.md,67d03b2e-92dc-8007-a528-10676a8ccc0e,Kafka decimal処理方法,1741699886.963673,1741700698.157827,en,21,1,1,b493d751d846652f5cfcf7a6e420f9b3e0cbf4b2c7f7cdfd49f9419afc0ccb12,34626
md\20250311T1314_AI_67d03744-16c0-8007-aa69-fcb6c8758a57.md,67d03744-16c0-8007-aa69-fcb6c8758a57,AIの知性と課題,1741698884.34644,1741698975.981886,en,8,1,1,79887447d15f32dfd14bfad67e27ec5c3c953b70e063e6013d74b3f0a1d573cf,8500
md\20250311T1020_untitled_67d00e76-630c-8007-99db-5e083c212582.md,67d00e76-630c-8007-99db-5e083c212582,遅延理由の提案,1741688438.887685,1741688450.654831,en,5,1,1,423e91b30f26a7706fe35e3929be2338499cb370c51372aca9765c441676a13e,1777
md\20250309T1100_untitled_67cd74b6-d41c-8007-b1c9-f9be3355eae7.md,67cd74b6-d41c-8007-b1c9-f9be3355eae7,努力からドーパミン引き出す方法,1741518006.986942,1741518023.496426,en,5,1,1,48e4d283ef85f9c99d4ef9b8c8d03034f561bc72b7dbb055c48e7fba19f22cc3,4182
md\20250308T2354_VSCode_67ccd8d0-9af8-8007-8c9c-131ae66c0096.md,67ccd8d0-9af8-8007-8c9c-131ae66c0096,VSCode使いにくさ改善方法,1741478097.027521,1741478182.699015,en,8,1,1,556bf94567bf1c527342c005926b67316951ca5255c48f74d8a237b949b0c609,5557
md\20250308T2338_Python_67ccd50f-e428-8007-9419-dec91b825b00.md,67ccd50f-e428-8007-9419-dec91b825b00,Python学習計画,1741477136.226908,1741477155.697256,en,5,1,1,fb875569619d16224ef37c22d1a2586ef4058af2cfcefb2fd464f20823e46e1a,6221
md\20250308T1403_AIUI_67cc4e1c-f11c-8007-86ec-70980903167b.md,67cc4e1c-f11c-8007-86ec-70980903167b,AIによるUIテスト,1741442589.110633,1741442895.237717,en,17,1,1,55c03bdaa6c3acd5ffbee759c0eefdf210ca0cfcceab36ca332f1b71ffd0cb27,18824
md\20250228T0525_SQL-Wait-Time-Comparison_67c148b2-11f0-8007-aa5a-7da8c0b83c30.md,67c148b2-11f0-8007-aa5a-7da8c0b83c30,SQL Wait Time Comparison,1740720306.27432,1741427058.696504,en,35,1,1,c4745c85c8db672962d4bc18003d56ca134b65eb6f93709cb5314ebc25317799,78548
md\20250308T0910_AI_67cc0992-7908-8007-9f47-f649a77e2beb.md,67cc0992-7908-8007-9f47-f649a77e2beb,AIによるテスト仕様書自動化,1741425042.865265,1741425097.019352,en,8,1,1,619ba576f43230ed9fa63a2d70196ca028a80e8099a719d37b476ceb8b69dd7c,7432
md\20250308T0036_DIBackgroundService_67cb90f3-1018-8007-885c-9df31867d7a1.md,67cb90f3-1018-8007-885c-9df31867d7a1,DIとBackgroundServiceの使い方,1741394163.270245,1741423672.445306,en,64,1,1,27cb992d95c68505df612d9b406ac2713c0a7dcfccfad0381ed20978d96764f9,114162
md\20250308T0800_untitled_67cbf92d-912c-8007-98fc-f3aa508c878b.md,67cbf92d-912c-8007-98fc-f3aa508c878b,アメリカ債券の借り換え,1741420845.716158,1741421018.102968,en,8,1,1,ac05b4847099481098a90a92cc4c6a2d999bb4c39d95a7a84f479e29e404458b,6147
md\20250307T1456_GitHub-Gemini-_67cb0908-8248-8007-a8d0-666957321efc.md,67cb0908-8248-8007-a8d0-666957321efc,GitHub Gemini 連携方法,1741359368.633455,1741359379.534172,en,5,1,1,1ae506bf1507094ee15441267e949c910d9ca3af08b42b6130883bbc1be64c8f,2304
md\20250307T1445_GitHub-Actions-Issue-Number_67cb0685-92c0-8007-a439-35dc176eb619.md,67cb0685-92c0-8007-a439-35dc176eb619,GitHub Actions Issue Number,1741358725.781225,1741358991.215458,en,8,1,1,39b0c6997a8c5f4aaac6ed78dcc04ef279c8fd16dd4cc6e5d1228c8533648364,8819
md\20250307T1042_GitHubChatGPT_67cacd86-d5c8-8007-948e-4639d14ef227.md,67cacd86-d5c8-8007-948e-4639d14ef227,GitHub経由でChatGPT利用,1741344135.003282,1741348598.064256,en,31,1,1,d1064dd94ff012b6c6ce57cd3de2a38879506148c55834a6ed753f5bbf940609,75899
md\20250306T1402_untitled_67c9ab04-fe74-8007-a31c-baff32ae4124.md,67c9ab04-fe74-8007-a31c-baff32ae4124,クラインの概念説明,1741269765.369925,1741269899.57913,en,9,1,1,9f2924c6b9df574d6ce40bb5039b00e0f730f49d433c4a7fd6aa1be38fa1ed5d,12979
md\20250306T1215_Fix4.4-_67c991f3-f73c-8007-97d7-8e676321f896.md,67c991f3-f73c-8007-97d7-8e676321f896,Fix4.4 レート受信,1741263348.346735,1741267036.078572,en,47,1,1,fb2472cf3c413fd032532c16539bb08e64909380a4d989775389d748bdf9eb75,173994
md\20250306T0244_AIWeb-UI_67c90c1f-c6c0-8007-94a7-bd46868367f0.md,67c90c1f-c6c0-8007-94a7-bd46868367f0,AI活用Web UIテスト,1741229088.402399,1741229282.972357,en,6,1,1,abe04afbfb1a8c26c7a6815f66fc049bad434d688e78a43fe1e6c38fb00f3300,9560
md\20250305T0452_Host.CreateApplicationBuilder-_67c7d885-ba54-8007-9649-bdef3b578acc.md,67c7d885-ba54-8007-9649-bdef3b578acc,Host.CreateApplicationBuilder 使い方,1741150342.282088,1741218399.680524,en,41,1,1,1a846f771504f310d558f571391fa13e242df87ec595ad4800fcb008089e44dc,86853
md\20250305T2318_.NET--_67c8dbc7-bffc-8007-9732-b7d946541e10.md,67c8dbc7-bffc-8007-9732-b7d946541e10,.NET アップデート デプロイ注意点,1741216711.961477,1741217094.936396,en,11,1,1,fe17e8dc12d9b2e4c90c3f5d3d085933370f24d74f370ded8a88efbfacc3bf89,21756
md\20250305T2305_Azure-DevOps-_67c8d8a4-bbd8-8007-9790-623dff8761dc.md,67c8d8a4-bbd8-8007-9790-623dff8761dc,Azure DevOps テスト管理,1741215908.980119,1741216394.181254,en,11,1,1,7c2ae3e57cd30d398edcda59be2562dcf3a8514871b869ca7bb0b7f86a717834,24284
md\20250305T2300_untitled_67c8d771-e590-8007-bcdb-1e73866a073f.md,67c8d771-e590-8007-bcdb-1e73866a073f,タスク整理リスト作成,1741215602.09254,1741215698.766267,en,8,1,1,1724c392a1b07248d149dac969fc5a56648d359404b25650fb59ff0785f50dcc,20095
md\20250304T1324_C-_67c6ff20-b26c-8007-ae63-2778a53c7e99.md,67c6ff20-b26c-8007-ae63-2778a53c7e99,C# アプリ開発ステップ,1741094689.024939,1741094833.820285,en,8,1,1,8fb9d654e59a551d3dd371e0983c0268d33637dc613741686469937c1c8346b6,14746
md\20250304T1321_untitled_67c6fe65-8034-8007-a71f-5df603399495.md,67c6fe65-8034-8007-a71f-5df603399495,経済政治の類似点,1741094501.947762,1741094582.007143,en,5,1,1,8fdf1f0631f12874458bb4f5b41841e0a55c6e1493e6a0a915e08c31dd787273,8632
md\20250304T0240_FIX4.4-Kafka-DB_67c6680a-c390-8007-929c-3d2d9038f155.md,67c6680a-c390-8007-929c-3d2d9038f155,FIX4.4 Kafka DB連携,1741056011.07286,1741092611.919786,en,14,1,1,d7e37ee95baedab17cf2184daca634ac93b98b1b9f376469f8e1a7e30be61768,32548
md\20250304T1222_Visual-Studio-ChatGPT-Extension_67c6f080-37dc-8007-bb88-3f763dd611b2.md,67c6f080-37dc-8007-bb88-3f763dd611b2,Visual Studio ChatGPT Extension,1741090944.451073,1741091195.775683,en,11,1,1,105150c112a4ec849f43197d94811da1febb069d15a8f27284f3770f538d1e29,16203
md\20250304T0558_untitled_67c6968d-ce30-8007-962c-bf695db640ec.md,67c6968d-ce30-8007-962c-bf695db640ec,ビットコインの歴史と価格,1741067918.201838,1741069614.468373,en,8,1,1,bf033863c886ae5870aca076baa8a0b9def5dbfc2e00536712c02fcc6724dcc3,8793
md\20250303T2035_Visual-Studio-ChatGPT_67c612a3-32a8-8007-90cb-54b03e2caac7.md,67c612a3-32a8-8007-90cb-54b03e2caac7,Visual Studio ChatGPT統合,1741034147.456603,1741034164.375112,en,5,1,1,ed2eb80b3661def7ca085a2a4b3ffdcd6d57fe61b0b6680bddbd40a286d056b9,3813
md\20250303T1416_CPU_67c5b9a6-8eac-8007-be3b-3eb2a5709cbf.md,67c5b9a6-8eac-8007-be3b-3eb2a5709cbf,CPUブースト動作条件,1741011367.210383,1741012049.214889,en,8,1,1,eb19f8d2844e0ba485e5407d14e4996d9631ddd8e950d4d83716a3a21bb84007,13047
md\20250303T0509_untitled_67c5396a-c480-8007-8c2e-914362db4060.md,67c5396a-c480-8007-8c2e-914362db4060,ハードウェアカウンターの概要,1740978540.050293,1740982522.335569,en,12,1,1,8ca3abcb7c25fe62c8fed2eb7bb263a11830e882d72845611a6981f1f516a29a,31381
md\20250303T0559_untitled_67c5455e-a504-8007-907f-f07929a9c2ca.md,67c5455e-a504-8007-907f-f07929a9c2ca,エラーログ評価と対応,1740981598.992415,1740981793.217428,en,6,1,1,ba3fe8b9db448a2e3024819599cdcbf07693a2d85047a05673e3f26c122568a8,9895
md\20250302T2307_ChatGPT-4.5-_67c4e4cd-a988-8007-88dd-215193a567ae.md,67c4e4cd-a988-8007-88dd-215193a567ae,ChatGPT 4.5 使い方,1740956877.839966,1740956901.791196,en,4,1,1,3fa6e09f2159f8dd1b404e1c214c80b122248e991df3068f6fa8dca7ced6932c,3373
md\20250302T2250_AISES_67c4e0ad-24d8-8007-9c7e-08e0047440fc.md,67c4e0ad-24d8-8007-9c7e-08e0047440fc,AI利用SESチェックリスト改訂,1740955821.371336,1740955961.185868,en,8,1,1,39700cb13cd35f333395a771fbed4380f513f4bde61688cba527ed6ed0b831d9,11008
md\20250301T0501_AI_67c294b3-6458-8007-839e-7fab44079849.md,67c294b3-6458-8007-839e-7fab44079849,AIツール調査と組み合わせ,1740805299.55035,1740876934.30711,en,16,1,1,07addf455d92d63f376a28e43749652f6c6d1c9369a72f03588c3b4e47b7f0ad,37168
md\20250301T1228_untitled_67c2fd81-04b4-8007-be70-5d07cecc456a.md,67c2fd81-04b4-8007-be70-5d07cecc456a,法人住民税の納税先,1740832129.255276,1740832240.540422,en,8,1,1,455e59d5a1ee175886c0bddbd19ae83fa2cf74be1336b4367cd0631f60b072c9,4997
md\20250301T0104_AI_67c25d0f-0258-8007-af08-469b2dabe21b.md,67c25d0f-0258-8007-af08-469b2dabe21b,AI学習動画制作評価,1740791055.136341,1740796911.539435,en,34,1,1,4709f69740dfd67988e9c7e3a6244196491f70393ad14beb1921b092acc111c4,45016
md\20250301T0034_C-_67c2562d-64b4-8007-8638-7698344b01ed.md,67c2562d-64b4-8007-8638-7698344b01ed,C# スレッド図解説明,1740789293.567998,1740791133.952505,en,23,1,1,86e82bc85c2468f72d03e3cb2cb2c955b37fe57448bb485a5c2681e262977579,27278
md\20250301T0018_WindowsSE_67c2524c-eccc-8007-ba82-9ed3e2e2ff9e.md,67c2524c-eccc-8007-ba82-9ed3e2e2ff9e,Windows系SEサイト設計,1740788301.035798,1740788705.013428,en,15,1,1,b24ce906f177928f62bb0472bbf0cb4138abb45cda0a8853f9d4b166cf544699,14406
md\20250228T1537_---_67c1d825-3680-8007-af44-71c8f82d932d.md,67c1d825-3680-8007-af44-71c8f82d932d,冷凍庫 着氷 削除 方法,1740757029.372192,1740757060.662273,en,5,1,1,30d216f6ad92d189d43fa028e765163ea6a2ccf6cac5e7c4433fbf690faa4c71,3020
md\20250228T1001_Stopwatch-_67c18969-3530-8007-ac0f-401da40ac1fd.md,67c18969-3530-8007-ac0f-401da40ac1fd,Stopwatch マイナスの原因,1740736873.417475,1740737515.70528,en,11,1,1,80c8a421a52ebbc3602cdb40833d0d69ab67c0f807ad5d19ca5b3707e12d458b,27390
md\20250228T0714_untitled_67c16271-c150-8007-ac18-1082d7c5bf09.md,67c16271-c150-8007-ac18-1082d7c5bf09,バグ収束評価方法,1740726897.949923,1740731272.035216,en,61,1,1,79d40368f583314bb05b7f8c76354ac95ba3c918ddf22eb1dc55b39a4befb513,55022
md\20250228T0158_untitled_67c1184a-2200-8007-b216-8d02c432a4c3.md,67c1184a-2200-8007-b216-8d02c432a4c3,シーケンス計算ロジック,1740707914.388208,1740708887.047895,en,32,1,1,454afbeb90df45cce7fbd5fd3d1638c0abfcb1d410fc70fef207fcbff6c7cbff,42544
md\20250226T0456_AI_67be9f0e-d394-8007-afe0-4164051d872a.md,67be9f0e-d394-8007-afe0-4164051d872a,AIプロンプト作成スキル,1740545807.225508,1740702963.804128,en,47,1,1,5f6b48c98c572d3d86abed03bcd8bdfd7bb2b53d3c1b2b99778e83f0db4a8b9e,74905
md\20250227T2135_AI_67c0dab5-45dc-8007-955d-0f51951e75b7.md,67c0dab5-45dc-8007-955d-0f51951e75b7,生成AI利用ポリシー,1740692149.713458,1740701663.765515,en,20,1,1,12f169e7cbc1127c2cf1496b4f1d7f755ad4de146a2461a431a1978044564ee6,28038
md\20250227T2149_5000MA_67c0ddce-ec08-8007-99e7-eadefee69bdb.md,67c0ddce-ec08-8007-99e7-eadefee69bdb,5000万円M&A規模,1740692943.099913,1740693055.319197,en,8,1,1,2fe893842bdb988fba592799b55180b1b9b73a9c312ec48c3b52dc01836c89c6,7210
md\20250227T1112_Stopwatch-ElapsedMilliseconds-_67c0489a-7b30-8007-a6c3-90567c7d1494.md,67c0489a-7b30-8007-a6c3-90567c7d1494,Stopwatch ElapsedMilliseconds マイナス,1740654746.77983,1740655190.224317,en,6,1,1,6494965529e5e929d3d6098aad1134d3d4ff23ea28cf6e06869b59767ec478eb,6122
md\20250226T0327_untitled_67be8a2f-bbb4-8007-a9de-4265bd9a8c34.md,67be8a2f-bbb4-8007-a9de-4265bd9a8c34,テスト仕様書作成支援,1740540464.166194,1740642428.696236,en,28,1,1,a8c7b5b2d178ed5acc1909873f159e36e7202de83bcbfa6087e8ffd7e4cf437d,42928
md\20250226T1207_ChatGPT-GitHub_67bf041b-8710-8007-9624-3a6cfff6e335.md,67bf041b-8710-8007-9624-3a6cfff6e335,ChatGPT GitHub連携方法,1740571675.667404,1740571807.844532,en,23,1,1,beb416be0e1cb09ba3d8382f596c61fdf7de778f6d917ad81f42c893590057a7,197989
md\20250226T1206_untitled_67bf03cb-5548-8007-a7d9-b126e679b1bf.md,67bf03cb-5548-8007-a7d9-b126e679b1bf,エヌビディア決算結果,1740571595.446993,1740571628.477125,en,17,1,1,53eb676db0a05d63064015d33ee4b1fbe35ed06a8a84b58a704180c81254eea7,152976
md\20250226T1200_MA_67bf0251-6890-8007-a509-7a1589a911da.md,67bf0251-6890-8007-a509-7a1589a911da,個人開発からM&Aまで,1740571217.659235,1740571262.521513,en,6,1,1,e851f200ca1850cdeef4ed0e8220967289db2bbd3ecb8470ac9a3ca010f2792d,6130
md\20250226T0619_KSQL-DECIMAL_67beb26b-7920-8007-8966-4ae79c2ad4f0.md,67beb26b-7920-8007-8966-4ae79c2ad4f0,KSQL DECIMAL型扱い,1740550763.795601,1740556585.653859,en,24,1,1,dc6dd69a450feaa4dc7ad039f3e40786c366874a209a1309b8c885705dce794b,29709
md\20250226T0542_Windows10Kafka_67bea9c3-dd08-8007-bc2f-bfda9f769c96.md,67bea9c3-dd08-8007-bc2f-bfda9f769c96,Windows10にKafka設定,1740548548.216637,1740550139.031335,en,20,1,1,382b9eebab631c3194a74ba1a58300a3cda39607fcbb5dd2b785374ab5eb6d07,28600
md\20250226T0332_Pod_67be8b3d-68fc-8007-96d2-4402de958098.md,67be8b3d-68fc-8007-96d2-4402de958098,Pod削除トラブルシューティング,1740540733.650477,1740540907.939779,en,6,1,1,aae8a014e5dff41bbbd8a19cac91a0600413bc2cfd2d60a3807c3280d24dfa30,7395
md\20250226T0255_Claude-3.7-Sonnet-_67be82a4-15c4-8007-ae1f-3ed120b8d43b.md,67be82a4-15c4-8007-ae1f-3ed120b8d43b,Claude 3.7 Sonnet 評価,1740538532.492786,1740539551.50384,en,26,1,1,7d1f72e7e7d33b8cf17be276ba02097f276928dc945d93ac3e6b076e49340bdc,11134
md\20250225T0354_protobuf-net-decimal-_67bd3f12-2e98-8007-b8ae-bd23ae6f3c33.md,67bd3f12-2e98-8007-b8ae-bd23ae6f3c33,protobuf-net decimal バイト数,1740455698.739708,1740455716.041271,en,4,1,1,1247e00eb68403d1efdbd01af059166572e9e0f7051d3f94e6d6558827ac1be9,2670
md\20250225T0157_C-Parallel_67bd2395-4ef4-8007-bd49-27a58ac26de3.md,67bd2395-4ef4-8007-bd49-27a58ac26de3,C# Parallel非同期処理,1740448661.756318,1740448685.844752,en,5,1,1,a5c80f2bb55c8ea2c79ec3df65c18fbb116bcc852188df95e88aae4c48a2917f,3151
md\20250225T0047_untitled_67bd133c-e860-8007-a6a6-83a0c8e9e069.md,67bd133c-e860-8007-a6a6-83a0c8e9e069,一般会計と特別会計,1740444477.228975,1740448236.221929,en,35,1,1,8eec943f74480d51cf495ec34741cd4b5c53a106f8000ecd6a4bee8b8f47797a,35209
md\20250221T0655_FxCop-.rules-_67b8234f-d178-8007-a96f-7e5590fc91e0.md,67b8234f-d178-8007-a96f-7e5590fc91e0,FxCop .rules 適用方法,1740120911.994609,1740123155.955466,en,34,1,1,2d69f61ae9f398328064a639b3f615a9fdf7acfa4b22387c4616f445442c02ff,59123
md\20250221T0624_untitled_67b81c25-c0f8-8007-adfe-8f6a43619a45.md,67b81c25-c0f8-8007-adfe-8f6a43619a45,最新の更新適用方法,1740119078.030328,1740119110.468085,en,4,1,1,daeb493d20e116d4b477112f808c6b2d8ec5c1309436156c8fd0e7354ea2a761,3586
md\20250221T0458_KafkaFX_67b8080c-759c-8007-a8c4-e281158de4c2.md,67b8080c-759c-8007-a8c4-e281158de4c2,KafkaでFXチャート足,1740113932.877927,1740118541.342771,en,43,1,1,47b01c734f10ab07eace0d4421e0db72aba6c11aa3070a5fef104d0662ddd823,128322
md\20250128T1334_KSQLDBJava_6798dce2-1800-8007-8081-b538befe0ca2.md,6798dce2-1800-8007-8081-b538befe0ca2,KSQLDBとJava,1738071266.731236,1740116549.121153,en,22,1,1,a8bc16ee3cad35d0069788fb1f7a4c8c916d6a09901837c33a36ec500cda793b,56395
md\20250131T1025_protobuf-netgRPC_679ca532-c754-8007-8e23-4ee542d8d928.md,679ca532-c754-8007-8e23-4ee542d8d928,protobuf-netとgRPCの型変換,1738319155.210948,1740116539.685835,en,26,1,1,b296b6fe5b728d33a75cda0586774a3150ca1a23628b2b9aef6de303f57e477f,55462
md\20250129T2226_KSQL--_679aaafb-794c-8007-9c24-b3b978433b4b.md,679aaafb-794c-8007-9c24-b3b978433b4b,KSQL ネスト メッセージ,1738189563.724639,1740116532.891076,en,40,1,1,859cb1ac7e2409f1ede3c2f44fc7b77f5374e2a96ab31c445a9b40a7fe467bfe,191369
md\20250211T0812_Kafka_67ab068a-b144-8007-b40f-eedbcf392f1c.md,67ab068a-b144-8007-b40f-eedbcf392f1c,Kafka処理の設計提案,1739261579.0035,1740113827.529652,en,22,1,1,1ea5a39c4439e0e3e547f6638eb1edadd4087807971553923f2374fc3b65c6e1,61019
md\20250212T1023_protobuf-net-_67ac76b7-7bf8-8007-8d0c-2c1673bdbba7.md,67ac76b7-7bf8-8007-8d0c-2c1673bdbba7,protobuf-net スキーマ拡張方法,1739355831.754034,1740113822.56727,en,20,1,1,e6cf910f47b92990eb21b3af4777e363476a2159b51e1ae760bdc069d33a10fe,43771
md\20250219T2310_-_67b664f6-09f0-8007-81ca-6975e9850568.md,67b664f6-09f0-8007-81ca-6975e9850568,プロトコルバッファ エンディアン,1740006646.23211,1740113810.38752,en,8,1,1,5e8190d1e888815a10eadb6b7c3f30b2ea6624980d895e331bd0eac01bec8f5f,13750
md\20250203T1146_Kafka-Protobuf-_67a0acb2-7f18-8007-a29a-3597de671b40.md,67a0acb2-7f18-8007-a29a-3597de671b40,Kafka Protobuf シリアライズ,1738583218.887362,1740113752.686867,en,34,1,1,5ba33f6b375a0b501ee4f59e956aefd02772461b04715804f7741477a30c13c6,110549
md\20250208T1719_protobuf-net-CompatibilityLevel-_67a7922e-8e0c-8007-a7b2-2a762cbce50a.md,67a7922e-8e0c-8007-a7b2-2a762cbce50a,protobuf-net CompatibilityLevel 使い方,1739035182.778041,1740113740.476707,en,10,1,1,7962cec00be486f84465745e44ddcc1d1efb7f5b2e2190c4e2d822f05ec2aa7b,12039
md\20250206T0451_Kafka--_67a43fe2-7420-8007-a947-06876945528d.md,67a43fe2-7420-8007-a947-06876945528d,Kafka トピック 除外,1738817507.009521,1740113730.538533,en,22,1,1,89a732e8231dd416b09db62bfdb0eb946fedefe8fb5db8e6d20a487f27692005,18692
md\20250206T1205_KSQL-_67a4a595-e108-8007-b9d1-96f8f0781756.md,67a4a595-e108-8007-b9d1-96f8f0781756,KSQL 重複排除処理,1738843542.076995,1740113726.605258,en,16,1,1,1c618d1518757c417f33a6fea4d79dfe87d740f1e12d948b720ce0bcbb991f1d,26359
md\20250208T1733_protobuf-net--KSQL-_67a79550-e9a4-8007-b185-753c75f4a9f8.md,67a79550-e9a4-8007-b185-753c75f4a9f8,protobuf-net と KSQL 連携,1739035985.070734,1740113721.759861,en,7,1,1,595498f69f9eeb7385f31afdccaaecd4e01c4497b570bc85dbfb1789a5a8831b,15337
md\20250221T0356_untitled_67b7f980-f7c8-8007-b57f-32a3426c0236_p01of02.md,67b7f980-f7c8-8007-b57f-32a3426c0236,交際費の損金算入,1740110209.068359,1740110646.361743,en,24,1,2,a71933b86f27337b17e8e1bd44dd16463482a072b4723becb92a435389b61c45,199906
md\20250221T0356_untitled_67b7f980-f7c8-8007-b57f-32a3426c0236_p02of02.md,67b7f980-f7c8-8007-b57f-32a3426c0236,交際費の損金算入,1740110209.068359,1740110646.361743,en,24,2,2,1eb17327b40e6b12fbe79e59a54e9e186ed3da680cb8851ef8c58e940f878d54,29650
md\20250220T1741_Parallel.ForEach_67b76933-76d8-8007-a37e-305ed0473a86.md,67b76933-76d8-8007-a37e-305ed0473a86,Parallel.ForEachと非同期処理,1740073267.839076,1740109645.804083,en,8,1,1,372b40f966d18fd68f5b2396d91fce81726741c3f4389dddcc33caef1a1241d3,8502
md\20250217T0630_0x8024402C-_67b2d778-fd54-8007-ae36-52656c47850d.md,67b2d778-fd54-8007-ae36-52656c47850d,0x8024402C エラー対策,1739773817.368172,1740006532.627934,en,4,1,1,e00eb3d15b838640682138c7826a3a7bff1803ff0fa0e3a67db51a7eb6af6212,4829
md\20250217T0940_.NET-Framework-_67b303ff-ff04-8007-8ba7-40171d779bed.md,67b303ff-ff04-8007-8ba7-40171d779bed,.NET Framework ルールセット変更,1739785216.917096,1740006527.630165,en,6,1,1,81ce87c437b50f393679ed5b4acafae56e85f5722f7e3da246748c9b21dbd0cf,13455
md\20250219T2158_FxCopAnalyzers-_67b65407-dc68-8007-a97b-68353c1a0311.md,67b65407-dc68-8007-a97b-68353c1a0311,FxCopAnalyzers 設定方法,1740002312.104466,1740006517.118106,en,10,1,1,90aba5c68b2a4d66ad224cd7ddc970235ed869311dc8c27e61eedd29e61abb22,19276
md\20250219T0954_KSQL-Partition-By-Usage_67b5aa4f-91a0-8007-bbfa-816e3dde42eb.md,67b5aa4f-91a0-8007-bbfa-816e3dde42eb,KSQL Partition By Usage,1739958864.167321,1740006508.624367,en,31,1,1,25699e91090d04e1a954736656e787c7a43496dc8f6be0aa9b1f0c25628008aa,45448
md\20250219T1305_untitled_67b5d71a-7c8c-8007-89e4-45a2131cea8e.md,67b5d71a-7c8c-8007-89e4-45a2131cea8e,迫撃砲の仕組み,1739970330.94444,1739970382.965541,en,4,1,1,754e2b6f3ab27f895680ff7cfb43580c3d56179e8abca79129d540157b538ac5,3431
md\20250219T0707_C-KSQL-Group-By-Access_67b5833a-bd24-8007-8f38-916b9f2cfb79.md,67b5833a-bd24-8007-8f38-916b9f2cfb79,C# KSQL Group By Access,1739948860.424205,1739952329.212954,en,27,1,1,d368696cd9b1b5cd1ee9bc88b38521d5bda0b77b7bdca818b7766cf863a93034,46324
md\20250219T0021_API_67b52426-9f1c-8007-874c-d35bab6b1f96.md,67b52426-9f1c-8007-874c-d35bab6b1f96,APIキー発行方法,1739924518.828337,1739924528.733452,en,4,1,1,3ae5ea17485e26a55ae4aab3675b20ac4ad3f26ecd8e61c384d23792c3947c8d,2577
md\20250219T0013_VSCodeChatGPT_67b5223d-3ffc-8007-90e2-7ac4f2d5dc50.md,67b5223d-3ffc-8007-90e2-7ac4f2d5dc50,VSCodeでChatGPT利用方法,1739924029.59534,1739924389.267542,en,7,1,1,59617805d216523355696d6455724ddb61532c4c79cb729c054342a8c2e6b46d,4704
md\20250218T1104_KSQL_67b46951-1988-8007-8d60-c2c30241a4ad.md,67b46951-1988-8007-8d60-c2c30241a4ad,KSQLログ確認方法,1739876689.387193,1739876824.798848,en,9,1,1,7ee0cda7be8c9de1ef2c7bb5d85df2082f019cdb74e8319e2b952c403bfef04a,13786
md\20250218T0321_untitled_67b3fca2-f798-8007-823d-a98273cfb443.md,67b3fca2-f798-8007-823d-a98273cfb443,テーマ作りの例,1739848867.364024,1739849466.265825,en,15,1,1,4e3b45856c4be77a7bbca7b99de2ecc7889b937e05426a37231cdf39ddec6980,26545
md\20250117T0312_MSBuild-_6789ca95-f578-8007-8050-b3fe12ef9df7_p01of02.md,6789ca95-f578-8007-8050-b3fe12ef9df7,MSBuild 警告解決方法,1737083542.149394,1739779720.723685,en,53,1,2,afd41e7d035df695368e049b4f423e5d61f1c6760d111d6bf9eed3d85e5bc53a,113884
md\20250117T0312_MSBuild-_6789ca95-f578-8007-8050-b3fe12ef9df7_p02of02.md,6789ca95-f578-8007-8050-b3fe12ef9df7,MSBuild 警告解決方法,1737083542.149394,1739779720.723685,en,53,2,2,be180a4b6fc9f0753fc1c05f3d197085284051025a9838c0d5736de8304bbda1,199798
md\20250106T2216_TCP-Keep-Alive-Implementation_677c5626-280c-8007-ab16-f722c5f4afd4.md,677c5626-280c-8007-ab16-f722c5f4afd4,TCP Keep-Alive Implementation,1736201767.275097,1739769718.125617,en,19,1,1,5ff83509e805f1dc7fd7a90c392bb68d5a7293c41d313d00e7491011b827d92d,38922
md\20250110T2309_Visual-Studio-UTF-8-BOM_6781a8bb-4a70-8007-ba86-4d47461676dd.md,6781a8bb-4a70-8007-ba86-4d47461676dd,Visual Studio UTF-8 BOM設定,1736550587.454129,1739769710.147987,en,13,1,1,d8e330f5e03b685ab42de21cddb5d9d131de4f6b769ca91af602e94d5af8d909,26509
md\20250122T2337_ToolsVersion-15.0-_6791814c-dbe4-8007-aa8b-44b032880d51.md,6791814c-dbe4-8007-aa8b-44b032880d51,ToolsVersion 15.0 解説,1737589069.322172,1739769683.542969,en,19,1,1,d23b8c7599b7c705567fd7c81d5ec43d9562ccb455437d9e415300ec5648f433,36169
